epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
189,3339.05,0.16477,0.41549,0.00435,0.88795,0.79497,0.86508,0.86508,0.10206,0.67954,0.00471,0.000694,0.000694,0.000694
190,3356.51,0.16077,0.41501,0.00425,0.84281,0.82485,0.87351,0.87351,0.11088,0.65557,0.00509,0.0006445,0.0006445,0.0006445
191,3375.22,0.1005,0.30648,0.0046,0.82733,0.81966,0.84467,0.84409,0.1331,0.77865,0.00619,0.000595,0.000595,0.000595
192,3392.82,0.08792,0.15631,0.00394,0.76895,0.82073,0.81585,0.81585,0.15511,0.91608,0.00726,0.0005455,0.0005455,0.0005455
193,3410.24,0.07854,0.10787,0.00355,0.80353,0.79064,0.82035,0.82035,0.15702,0.91307,0.00736,0.000496,0.000496,0.000496
194,3427.9,0.08413,0.10744,0.00386,0.82328,0.79273,0.83594,0.83527,0.15101,0.87675,0.0071,0.0004465,0.0004465,0.0004465
195,3445.38,0.07741,0.10232,0.00351,0.84403,0.79295,0.84178,0.84106,0.1478,0.84359,0.00692,0.000397,0.000397,0.000397
196,3462.81,0.07294,0.10584,0.0033,0.83896,0.79576,0.8447,0.84391,0.14977,0.80611,0.00703,0.0003475,0.0003475,0.0003475
197,3480.25,0.06844,0.08059,0.00308,0.88302,0.76882,0.84237,0.84157,0.1448,0.80492,0.00676,0.000298,0.000298,0.000298
198,3497.72,0.06862,0.06612,0.00309,0.89704,0.76617,0.84853,0.84772,0.13821,0.79216,0.00648,0.0002485,0.0002485,0.0002485
199,3515.32,0.06313,0.07283,0.00282,0.90376,0.7787,0.84861,0.84782,0.14407,0.77426,0.00675,0.000199,0.000199,0.000199
200,3532.74,0.06107,0.06458,0.0027,0.87658,0.77778,0.85224,0.85147,0.14377,0.76687,0.00673,0.0001495,0.0001495,0.0001495
