============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 150

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 131
  Box Loss      : 0.2443
  Class Loss    : 0.5241
  mAP50         : 0.8626  (86.3%)
  mAP50-95      : 0.7741  (77.4%)
  Precision     : 0.8528
  Recall        : 0.7984
  F1 Score      : 0.8247

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 137
  Precision     : 0.8341
  Recall        : 0.8238
  F1 Score      : 0.8289

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
    114    0.2717    0.5540   0.8140   0.7263   0.7712   0.7481
    115    0.2738    0.5496   0.8478   0.8224   0.7794   0.8003
    116    0.2872    0.6077   0.8250   0.7532   0.7996   0.7757
    117    0.2887    0.5546   0.8185   0.7793   0.7956   0.7874
    118    0.2791    0.5218   0.8318   0.7851   0.7849   0.7850
    119    0.2732    0.5239   0.8368   0.8064   0.7656   0.7855
    120    0.2612    0.5119   0.8375   0.7894   0.7815   0.7855
    121    0.2549    0.5160   0.8490   0.8058   0.8185   0.8121
    122    0.2629    0.5002   0.8307   0.7945   0.7888   0.7917
    123    0.2520    0.5193   0.8319   0.8237   0.8067   0.8151
    124    0.2695    0.5425   0.8372   0.8050   0.8280   0.8163
    125    0.2693    0.5407   0.8343   0.8178   0.7558   0.7856
    126    0.2568    0.4931   0.8431   0.8115   0.8182   0.8148
    127    0.2490    0.4971   0.8386   0.7990   0.8278   0.8131
    128    0.2543    0.4813   0.8336   0.7583   0.8300   0.7925
    129    0.2637    0.5086   0.8345   0.8080   0.7971   0.8025
    130    0.2470    0.4699   0.8582   0.7775   0.8438   0.8093
    131    0.2443    0.5241   0.8626   0.8528   0.7984   0.8247
    132    0.2549    0.5258   0.8506   0.8438   0.7989   0.8207
    133    0.2477    0.4885   0.8332   0.7927   0.8266   0.8093
    134    0.2700    0.5223   0.8213   0.8161   0.7738   0.7944
    135    0.2371    0.4806   0.8248   0.8106   0.7944   0.8024
    136    0.2463    0.4841   0.8458   0.8079   0.8175   0.8127
    137    0.2331    0.4516   0.8463   0.8341   0.8238   0.8289
    138    0.2368    0.4704   0.8381   0.8032   0.8291   0.8159
    139    0.2361    0.4600   0.8430   0.8361   0.7915   0.8132
    140    0.2356    0.4596   0.8260   0.8102   0.8032   0.8067
    141    0.2248    0.3292   0.8162   0.7703   0.8047   0.7871
    142    0.1764    0.1859   0.8238   0.7786   0.7881   0.7834
    143    0.1484    0.1401   0.8198   0.7589   0.8041   0.7809
    144    0.1340    0.1271   0.8163   0.7911   0.7922   0.7916
    145    0.1360    0.1085   0.8220   0.7290   0.8498   0.7848
    146    0.1337    0.1223   0.8171   0.7554   0.7862   0.7705
    147    0.1172    0.1489   0.8173   0.7504   0.7975   0.7733
    148    0.1186    0.1033   0.8040   0.7508   0.7712   0.7608
    149    0.1220    0.0921   0.8103   0.7715   0.7863   0.7788
    150    0.1156    0.1014   0.8045   0.7596   0.7704   0.7650
============================================================
