============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 100

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 77
  Box Loss      : 0.3236
  Class Loss    : 0.7162
  mAP50         : 0.8161  (81.6%)
  mAP50-95      : 0.7504  (75.0%)
  Precision     : 0.8129
  Recall        : 0.7100
  F1 Score      : 0.7580

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 82
  Precision     : 0.7983
  Recall        : 0.7279
  F1 Score      : 0.7615

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
     19    0.5732    1.1370   0.7207   0.6378   0.7133   0.6734
     20    0.5818    1.1206   0.6951   0.6697   0.6782   0.6739
     21    0.5401    1.1134   0.6735   0.6122   0.6655   0.6378
     22    0.5096    1.0933   0.6980   0.5245   0.7001   0.5997
     23    0.5177    1.0840   0.7279   0.6499   0.6880   0.6684
     24    0.5726    1.1266   0.7175   0.5247   0.7532   0.6186
     25    0.5097    1.0406   0.6544   0.5363   0.7064   0.6097
     26    0.5115    1.0769   0.7482   0.6660   0.7583   0.7092
     27    0.5388    1.0595   0.7494   0.6677   0.6751   0.6714
     28    0.5086    1.0732   0.7369   0.6640   0.6769   0.6704
     29    0.5117    1.0752   0.7192   0.5816   0.7429   0.6524
     30    0.5154    1.0604   0.6220   0.7226   0.5137   0.6005
     31    0.5047    1.0613   0.7095   0.6584   0.6726   0.6655
     32    0.4711    0.9774   0.7718   0.6642   0.7368   0.6987
     33    0.4575    0.9885   0.7326   0.6503   0.7180   0.6825
     34    0.4975    1.0499   0.7157   0.5930   0.7172   0.6492
     35    0.4631    1.0232   0.7183   0.5330   0.7540   0.6245
     36    0.4350    0.9658   0.6782   0.5301   0.7945   0.6359
     37    0.4502    0.9705   0.7431   0.6662   0.7768   0.7173
     38    0.4487    0.9603   0.7199   0.6379   0.6775   0.6571
     39    0.4266    0.9761   0.7712   0.6775   0.7088   0.6928
     40    0.4580    0.9636   0.7365   0.6175   0.8203   0.7046
     41    0.4613    0.9742   0.7714   0.7214   0.7463   0.7336
     42    0.4527    0.9769   0.6674   0.6186   0.6354   0.6269
     43    0.4235    0.9411   0.7409   0.5869   0.7208   0.6470
     44    0.4697    0.9572   0.7276   0.6002   0.7166   0.6533
     45    0.4216    0.9312   0.7348   0.7166   0.6820   0.6989
     46    0.4372    0.9250   0.7468   0.7325   0.6874   0.7093
     47    0.4168    0.9198   0.7730   0.7060   0.6960   0.7010
     48    0.4044    0.8728   0.7629   0.7017   0.7680   0.7333
     49    0.3813    0.8516   0.7449   0.6819   0.7388   0.7092
     50    0.4220    0.8874   0.7449   0.6563   0.7646   0.7063
     51    0.3968    0.8257   0.8078   0.6770   0.8241   0.7433
     52    0.3968    0.8545   0.7976   0.7267   0.7583   0.7422
     53    0.3870    0.8441   0.7785   0.7145   0.7526   0.7330
     54    0.3874    0.8544   0.7961   0.6759   0.7790   0.7238
     55    0.4008    0.8581   0.7430   0.6260   0.7004   0.6611
     56    0.3780    0.8679   0.7518   0.6802   0.7825   0.7278
     57    0.3664    0.8440   0.7562   0.5723   0.7556   0.6513
     58    0.3845    0.8537   0.7419   0.7196   0.7507   0.7348
     59    0.3679    0.8441   0.7691   0.6958   0.6734   0.6844
     60    0.3630    0.8422   0.7552   0.6691   0.7191   0.6932
     61    0.3730    0.8205   0.7701   0.6827   0.7925   0.7335
     62    0.3797    0.8273   0.7729   0.6020   0.8027   0.6880
     63    0.3589    0.7927   0.7471   0.6451   0.7195   0.6803
     64    0.3650    0.7990   0.7757   0.5806   0.7533   0.6558
     65    0.3685    0.7980   0.7753   0.7387   0.7606   0.7495
     66    0.3613    0.8033   0.7668   0.6231   0.7696   0.6887
     67    0.3343    0.7410   0.7617   0.7086   0.6856   0.6969
     68    0.3367    0.7258   0.7827   0.6354   0.8133   0.7134
     69    0.3504    0.7597   0.8083   0.7587   0.7165   0.7370
     70    0.3586    0.7801   0.7814   0.6368   0.8002   0.7092
     71    0.3275    0.6981   0.8098   0.7122   0.8166   0.7609
     72    0.3384    0.7325   0.7929   0.7112   0.7989   0.7525
     73    0.3131    0.7411   0.8005   0.7152   0.7798   0.7461
     74    0.3220    0.7133   0.8143   0.7559   0.7509   0.7534
     75    0.3160    0.6679   0.7946   0.7125   0.7470   0.7294
     76    0.3142    0.6956   0.8011   0.7425   0.7575   0.7499
     77    0.3236    0.7162   0.8161   0.8129   0.7100   0.7580
     78    0.3118    0.7034   0.8035   0.7227   0.7911   0.7553
     79    0.2968    0.6545   0.7836   0.6744   0.8317   0.7448
     80    0.3220    0.7072   0.7884   0.7379   0.7342   0.7360
     81    0.3146    0.7569   0.7716   0.6490   0.8270   0.7273
     82    0.2995    0.6960   0.8064   0.7983   0.7279   0.7615
     83    0.2832    0.6299   0.7815   0.6755   0.7760   0.7222
     84    0.2939    0.6963   0.7722   0.6841   0.8020   0.7384
     85    0.2899    0.6638   0.7946   0.7085   0.7692   0.7376
     86    0.2755    0.6421   0.8027   0.7126   0.7875   0.7482
     87    0.2932    0.6696   0.7995   0.7009   0.7869   0.7414
     88    0.2781    0.6582   0.7840   0.7354   0.7689   0.7518
     89    0.2836    0.6347   0.7926   0.7167   0.7696   0.7422
     90    0.2853    0.6555   0.7971   0.7534   0.7483   0.7508
     91    0.2267    0.5216   0.7835   0.8159   0.6895   0.7474
     92    0.2004    0.3187   0.7975   0.8325   0.6269   0.7152
     93    0.1668    0.2557   0.7985   0.6886   0.7629   0.7238
     94    0.1444    0.2316   0.7966   0.7311   0.7377   0.7344
     95    0.1550    0.2147   0.8052   0.7739   0.7086   0.7398
     96    0.1353    0.2444   0.8002   0.7655   0.7183   0.7412
     97    0.1385    0.2345   0.7933   0.7373   0.7574   0.7472
     98    0.1275    0.2173   0.7927   0.6943   0.7681   0.7293
     99    0.1286    0.2197   0.7946   0.6972   0.7711   0.7323
    100    0.1144    0.1902   0.7990   0.6939   0.7614   0.7261
============================================================
