============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 200

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 174
  Box Loss      : 0.1891
  Class Loss    : 0.4421
  mAP50         : 0.8912  (89.1%)
  mAP50-95      : 0.8912  (89.1%)
  Precision     : 0.8698
  Recall        : 0.7994
  F1 Score      : 0.8331

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 183
  Precision     : 0.9002
  Recall        : 0.8171
  F1 Score      : 0.8566

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
    142    0.2423    0.4978   0.8082   0.8182   0.7611   0.7886
    143    0.2466    0.5102   0.8496   0.8074   0.8063   0.8069
    144    0.2434    0.5146   0.8534   0.8085   0.7853   0.7967
    145    0.2262    0.4655   0.8693   0.8178   0.7878   0.8025
    146    0.2389    0.4970   0.8616   0.8417   0.7812   0.8103
    147    0.2431    0.4818   0.8580   0.7877   0.8036   0.7955
    148    0.2311    0.4493   0.8748   0.8568   0.8107   0.8331
    149    0.2304    0.4997   0.8636   0.7925   0.8594   0.8246
    150    0.2315    0.4624   0.8764   0.8139   0.8373   0.8254
    151    0.2304    0.4808   0.8319   0.8285   0.7861   0.8068
    152    0.2235    0.5070   0.8577   0.8914   0.7316   0.8036
    153    0.2203    0.5028   0.8559   0.8067   0.7452   0.7748
    154    0.2101    0.4554   0.8571   0.8205   0.7779   0.7986
    155    0.2134    0.4595   0.8015   0.8485   0.6884   0.7601
    156    0.2100    0.4464   0.8116   0.8054   0.7671   0.7858
    157    0.2124    0.4689   0.8268   0.7450   0.7775   0.7609
    158    0.2017    0.4535   0.8529   0.7841   0.7981   0.7910
    159    0.2059    0.4469   0.8214   0.8145   0.7659   0.7895
    160    0.2094    0.4831   0.8448   0.7495   0.8182   0.7823
    161    0.2127    0.4770   0.8403   0.7968   0.7860   0.7914
    162    0.2119    0.4866   0.8556   0.8254   0.8025   0.8138
    163    0.1955    0.4554   0.8509   0.8234   0.7883   0.8054
    164    0.2037    0.4466   0.8525   0.7665   0.7935   0.7797
    165    0.1910    0.4345   0.8570   0.8171   0.7660   0.7907
    166    0.1896    0.4311   0.8670   0.8205   0.7571   0.7875
    167    0.1949    0.4504   0.8686   0.8524   0.7602   0.8037
    168    0.1836    0.4192   0.8777   0.8550   0.7712   0.8110
    169    0.1896    0.4517   0.8812   0.9040   0.7350   0.8108
    170    0.1945    0.4260   0.8861   0.8559   0.7647   0.8078
    171    0.1911    0.3938   0.8731   0.7764   0.8291   0.8019
    172    0.1805    0.4087   0.8864   0.8132   0.8357   0.8243
    173    0.1958    0.4523   0.8756   0.8460   0.8011   0.8229
    174    0.1891    0.4421   0.8912   0.8698   0.7994   0.8331
    175    0.1787    0.4421   0.8540   0.8345   0.7612   0.7962
    176    0.1778    0.4356   0.8634   0.8416   0.8184   0.8299
    177    0.1761    0.4253   0.8806   0.8498   0.8216   0.8355
    178    0.1805    0.4504   0.8720   0.8080   0.8180   0.8130
    179    0.1838    0.4148   0.8546   0.7904   0.8030   0.7967
    180    0.1760    0.4177   0.8518   0.8375   0.7862   0.8110
    181    0.1738    0.4294   0.8509   0.8169   0.8200   0.8184
    182    0.1660    0.4078   0.8703   0.8915   0.7954   0.8407
    183    0.1679    0.4005   0.8687   0.9002   0.8171   0.8566
    184    0.1667    0.4172   0.8822   0.9033   0.8125   0.8555
    185    0.1657    0.3781   0.8723   0.8637   0.8212   0.8419
    186    0.1730    0.4067   0.8730   0.8864   0.7791   0.8293
    187    0.1578    0.3674   0.8629   0.8271   0.8277   0.8274
    188    0.1574    0.4268   0.8619   0.8389   0.8094   0.8239
    189    0.1648    0.4155   0.8651   0.8880   0.7950   0.8389
    190    0.1608    0.4150   0.8735   0.8428   0.8248   0.8337
    191    0.1005    0.3065   0.8447   0.8273   0.8197   0.8235
    192    0.0879    0.1563   0.8158   0.7690   0.8207   0.7940
    193    0.0785    0.1079   0.8204   0.8035   0.7906   0.7970
    194    0.0841    0.1074   0.8359   0.8233   0.7927   0.8077
    195    0.0774    0.1023   0.8418   0.8440   0.7930   0.8177
    196    0.0729    0.1058   0.8447   0.8390   0.7958   0.8168
    197    0.0684    0.0806   0.8424   0.8830   0.7688   0.8220
    198    0.0686    0.0661   0.8485   0.8970   0.7662   0.8265
    199    0.0631    0.0728   0.8486   0.9038   0.7787   0.8366
    200    0.0611    0.0646   0.8522   0.8766   0.7778   0.8242
============================================================
