============================================================
  WOUND DETECTION - YOLO26m - METRICS REPORT
============================================================
  Model         : YOLO26m
  Dataset       : AZH Clinical Wound Dataset
  Run           : runs
  Total Epochs  : 200

  BEST EPOCH BY mAP50
  --------------------------------------------------
  Epoch         : 177
  Box Loss      : 0.2348
  Class Loss    : 0.4254
  mAP50         : 0.8647  (86.5%)
  mAP50-95      : 0.7875  (78.8%)
  Precision     : 0.8337
  Recall        : 0.8112
  F1 Score      : 0.8223

  BEST EPOCH BY F1
  --------------------------------------------------
  Epoch         : 172
  Precision     : 0.8337
  Recall        : 0.8476
  F1 Score      : 0.8406

  CONFIDENCE THRESHOLD RECOMMENDATIONS
  --------------------------------------------------
  Conservative (high precision) : 0.50
  Balanced     (best F1)        : 0.35
  Sensitive    (high recall)    : 0.25  <- medical use

  FULL TRAINING HISTORY
  --------------------------------------------------
  Epoch   BoxLoss   ClsLoss    mAP50     Prec      Rec       F1
    126    0.3226    0.6021   0.7936   0.6752   0.8025   0.7334
    127    0.2886    0.5833   0.8397   0.8018   0.7753   0.7883
    128    0.2951    0.5564   0.8279   0.7550   0.7937   0.7738
    129    0.2990    0.5935   0.8355   0.7947   0.7536   0.7736
    130    0.2977    0.5418   0.8257   0.7873   0.7844   0.7859
    131    0.2926    0.6018   0.8429   0.8268   0.7838   0.8047
    132    0.3047    0.5976   0.8389   0.8127   0.7863   0.7993
    133    0.2855    0.5736   0.8255   0.8542   0.7495   0.7984
    134    0.3064    0.6258   0.7732   0.8192   0.7191   0.7659
    135    0.2836    0.5687   0.8142   0.7711   0.7437   0.7572
    136    0.2893    0.5582   0.8403   0.8188   0.7830   0.8005
    137    0.2744    0.5279   0.8425   0.7973   0.8309   0.8138
    138    0.2737    0.5533   0.7861   0.7673   0.7602   0.7638
    139    0.2912    0.5318   0.8281   0.8408   0.7150   0.7728
    140    0.2716    0.5444   0.8238   0.7001   0.7935   0.7439
    141    0.2787    0.5340   0.8085   0.8322   0.7364   0.7814
    142    0.2677    0.5188   0.8384   0.8028   0.7803   0.7914
    143    0.2810    0.5355   0.8417   0.8300   0.7607   0.7939
    144    0.2755    0.5241   0.8340   0.7913   0.8170   0.8040
    145    0.2609    0.5160   0.8561   0.7839   0.8213   0.8022
    146    0.2869    0.5270   0.8036   0.7715   0.7608   0.7661
    147    0.2619    0.5084   0.8113   0.7883   0.7543   0.7709
    148    0.2641    0.4819   0.8164   0.7799   0.7903   0.7851
    149    0.2718    0.5099   0.8377   0.7897   0.7869   0.7883
    150    0.2613    0.5257   0.8603   0.8211   0.8417   0.8313
    151    0.2586    0.5073   0.8274   0.8199   0.7528   0.7849
    152    0.2764    0.5227   0.8232   0.7723   0.8068   0.7892
    153    0.2651    0.5267   0.8107   0.7726   0.7849   0.7787
    154    0.2590    0.4768   0.8220   0.8238   0.7289   0.7734
    155    0.2467    0.4569   0.8258   0.7620   0.7824   0.7721
    156    0.2462    0.4793   0.8274   0.7957   0.8029   0.7993
    157    0.2586    0.5048   0.8454   0.7400   0.8252   0.7803
    158    0.2465    0.4611   0.8403   0.8142   0.8088   0.8115
    159    0.2619    0.4804   0.8417   0.8137   0.7728   0.7927
    160    0.2640    0.4897   0.8442   0.8167   0.7832   0.7996
    161    0.2487    0.5059   0.8436   0.8049   0.7960   0.8004
    162    0.2525    0.4909   0.8226   0.7919   0.7554   0.7732
    163    0.2366    0.4578   0.8384   0.8249   0.7948   0.8096
    164    0.2549    0.4813   0.8634   0.8537   0.8008   0.8264
    165    0.2344    0.4693   0.8628   0.7676   0.8324   0.7987
    166    0.2611    0.4880   0.8507   0.8133   0.8464   0.8296
    167    0.2493    0.4932   0.8395   0.8122   0.8242   0.8182
    168    0.2340    0.4367   0.8332   0.7973   0.7802   0.7886
    169    0.2375    0.4335   0.8440   0.7991   0.8246   0.8116
    170    0.2523    0.4748   0.8562   0.8254   0.8427   0.8340
    171    0.2482    0.4481   0.8517   0.8020   0.8218   0.8118
    172    0.2253    0.4772   0.8567   0.8337   0.8476   0.8406
    173    0.2476    0.5046   0.8581   0.8092   0.8409   0.8248
    174    0.2267    0.4355   0.8520   0.7746   0.8110   0.7924
    175    0.2356    0.4648   0.8582   0.8354   0.7936   0.8140
    176    0.2288    0.4409   0.8575   0.7772   0.8456   0.8100
    177    0.2348    0.4254   0.8647   0.8337   0.8112   0.8223
    178    0.2328    0.4773   0.8445   0.8092   0.7777   0.7931
    179    0.2361    0.4463   0.8339   0.7750   0.7691   0.7720
    180    0.2376    0.4338   0.8425   0.8539   0.7562   0.8021
    181    0.2219    0.4179   0.8306   0.7883   0.8153   0.8016
    182    0.2220    0.4274   0.8204   0.7517   0.8136   0.7814
    183    0.2232    0.4804   0.8455   0.7811   0.8350   0.8072
    184    0.2250    0.4013   0.8478   0.8266   0.7902   0.8080
    185    0.2205    0.4266   0.8504   0.7670   0.8365   0.8002
    186    0.2260    0.4301   0.8464   0.7851   0.8111   0.7979
    187    0.2106    0.4196   0.8473   0.7694   0.8288   0.7980
    188    0.2191    0.4410   0.8592   0.7874   0.8648   0.8243
    189    0.2178    0.4114   0.8536   0.7849   0.8717   0.8260
    190    0.2111    0.4007   0.8375   0.7477   0.8603   0.8001
    191    0.1577    0.2853   0.8324   0.8523   0.7353   0.7895
    192    0.1474    0.1814   0.8235   0.8323   0.7433   0.7853
    193    0.1382    0.1285   0.8277   0.7647   0.7820   0.7732
    194    0.1235    0.0964   0.8341   0.7711   0.7889   0.7799
    195    0.1177    0.0908   0.8323   0.7597   0.7972   0.7780
    196    0.1308    0.0973   0.8389   0.7742   0.8180   0.7955
    197    0.1223    0.1037   0.8429   0.7998   0.7937   0.7968
    198    0.1184    0.0872   0.8407   0.8073   0.7924   0.7998
    199    0.1047    0.0838   0.8413   0.7779   0.8105   0.7938
    200    0.1077    0.0840   0.8377   0.8314   0.7704   0.7998
============================================================
