epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
74,1623.47,0.3875,0.72565,0.01053,0.64775,0.81377,0.83348,0.80045,0.31355,0.79376,0.01486,0.0071092,0.0071092,0.0071092
75,1645.49,0.41792,0.68911,0.01146,0.72543,0.78258,0.80612,0.79829,0.24085,0.8068,0.01123,0.0070696,0.0070696,0.0070696
76,1667.41,0.40109,0.77,0.01099,0.83474,0.73264,0.8565,0.851,0.22714,0.72998,0.01067,0.00703,0.00703,0.00703
77,1689.4,0.41432,0.74005,0.01105,0.85691,0.69036,0.825,0.82436,0.18339,0.89209,0.00865,0.0069904,0.0069904,0.0069904
78,1711.24,0.41012,0.70247,0.0111,0.67776,0.80199,0.78987,0.78891,0.21659,0.95478,0.01021,0.0069508,0.0069508,0.0069508
79,1733.06,0.38052,0.68851,0.01014,0.83041,0.77337,0.85284,0.85196,0.18806,0.685,0.00881,0.0069112,0.0069112,0.0069112
80,1755.11,0.39565,0.72765,0.01076,0.78322,0.78089,0.78909,0.7856,0.23189,0.92482,0.0109,0.0068716,0.0068716,0.0068716
81,1776.91,0.40174,0.75327,0.01113,0.75026,0.77191,0.77575,0.76152,0.25909,0.94983,0.01236,0.006832,0.006832,0.006832
82,1798.9,0.40384,0.73234,0.01089,0.73351,0.67402,0.78144,0.7787,0.18415,0.91181,0.00867,0.0067924,0.0067924,0.0067924
83,1820.74,0.39873,0.6836,0.01079,0.80533,0.7801,0.82174,0.78336,0.34464,0.87689,0.01669,0.0067528,0.0067528,0.0067528
84,1842.68,0.39394,0.73555,0.01078,0.75131,0.79352,0.81469,0.80825,0.19792,0.74036,0.0092,0.0067132,0.0067132,0.0067132
85,1864.56,0.39409,0.69395,0.01086,0.80245,0.80453,0.83776,0.80295,0.3384,0.73538,0.01614,0.0066736,0.0066736,0.0066736
86,1886.43,0.36601,0.6331,0.00989,0.7623,0.79586,0.82049,0.78318,0.35331,0.81139,0.01677,0.006634,0.006634,0.006634
87,1908.23,0.38584,0.70798,0.01031,0.77014,0.71488,0.7895,0.78843,0.15409,0.91426,0.00715,0.0065944,0.0065944,0.0065944
88,1930.14,0.37809,0.6635,0.01005,0.82189,0.70864,0.78686,0.78266,0.20813,0.89463,0.00982,0.0065548,0.0065548,0.0065548
89,1952.09,0.36863,0.67918,0.00989,0.75552,0.71428,0.78922,0.78922,0.19141,0.95926,0.00898,0.0065152,0.0065152,0.0065152
90,1974,0.36994,0.67697,0.00993,0.85481,0.67671,0.80613,0.80575,0.16651,0.87972,0.00775,0.0064756,0.0064756,0.0064756
91,1996.28,0.35434,0.6585,0.00959,0.73277,0.77806,0.7993,0.77036,0.3243,0.83958,0.01541,0.006436,0.006436,0.006436
92,2018.24,0.36843,0.63681,0.00991,0.75247,0.65078,0.77384,0.74935,0.33426,0.98,0.01587,0.0063964,0.0063964,0.0063964
93,2039.91,0.38448,0.68045,0.01032,0.75925,0.78861,0.81382,0.80504,0.21843,0.82213,0.01029,0.0063568,0.0063568,0.0063568
94,2061.6,0.37003,0.63941,0.00998,0.77401,0.81824,0.85174,0.82914,0.27814,0.66456,0.01329,0.0063172,0.0063172,0.0063172
95,2083.48,0.38889,0.68761,0.01051,0.76818,0.80568,0.83843,0.8349,0.17605,0.6926,0.00829,0.0062776,0.0062776,0.0062776
96,2106.25,0.35995,0.64825,0.00976,0.72665,0.82933,0.80985,0.79297,0.30149,0.84408,0.01427,0.006238,0.006238,0.006238
97,2129.7,0.37005,0.65307,0.00988,0.80987,0.76464,0.83305,0.82394,0.2447,0.74196,0.01156,0.0061984,0.0061984,0.0061984
98,2151.56,0.36081,0.63332,0.00945,0.78953,0.794,0.84384,0.83078,0.23217,0.77352,0.01098,0.0061588,0.0061588,0.0061588
99,2173.45,0.34477,0.62226,0.00918,0.87832,0.75747,0.86081,0.8538,0.26023,0.68605,0.01249,0.0061192,0.0061192,0.0061192
100,2195.47,0.3561,0.62689,0.00931,0.72832,0.73244,0.80593,0.80303,0.24589,0.97692,0.01171,0.0060796,0.0060796,0.0060796
101,2217.27,0.36177,0.60973,0.00972,0.81223,0.71975,0.7918,0.78413,0.26178,0.98265,0.0124,0.00604,0.00604,0.00604
102,2239.26,0.36919,0.64545,0.00985,0.80544,0.777,0.83593,0.83093,0.22544,0.76059,0.01061,0.0060004,0.0060004,0.0060004
103,2261.11,0.36766,0.61763,0.0097,0.83295,0.77506,0.84282,0.84282,0.15722,0.7792,0.00743,0.0059608,0.0059608,0.0059608
104,2283.04,0.36807,0.64645,0.00983,0.75281,0.76188,0.82668,0.82493,0.20564,0.79276,0.00978,0.0059212,0.0059212,0.0059212
