epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
185,3409.09,0.22046,0.42659,0.00536,0.76702,0.83645,0.8504,0.77724,0.40011,0.82683,0.01751,8.92e-05,8.92e-05,8.92e-05
186,3427.23,0.22596,0.43015,0.00572,0.78513,0.8111,0.84639,0.80706,0.35722,0.81631,0.01556,8.425e-05,8.425e-05,8.425e-05
187,3445.46,0.21061,0.4196,0.00529,0.76937,0.82881,0.84726,0.81346,0.35108,0.80745,0.01528,7.93e-05,7.93e-05,7.93e-05
188,3463.72,0.2191,0.44097,0.00544,0.78741,0.86478,0.85917,0.84564,0.31073,0.73817,0.01349,7.435e-05,7.435e-05,7.435e-05
189,3481.94,0.21778,0.41143,0.0054,0.78488,0.87172,0.85355,0.80546,0.36384,0.75559,0.01586,6.94e-05,6.94e-05,6.94e-05
190,3500.14,0.21107,0.40067,0.00517,0.74773,0.86035,0.83746,0.78128,0.3799,0.78606,0.01658,6.445e-05,6.445e-05,6.445e-05
191,3519.36,0.15768,0.28527,0.00684,0.85227,0.73534,0.83242,0.78634,0.3672,0.8623,0.01604,5.95e-05,5.95e-05,5.95e-05
192,3537.96,0.14738,0.18141,0.00648,0.83227,0.74331,0.82346,0.79271,0.33846,0.9408,0.01477,5.455e-05,5.455e-05,5.455e-05
193,3556.22,0.13823,0.12846,0.00607,0.76465,0.78201,0.82775,0.77732,0.37936,0.92314,0.01663,4.96e-05,4.96e-05,4.96e-05
194,3576.24,0.1235,0.0964,0.00545,0.77109,0.78887,0.8341,0.80149,0.33652,0.87486,0.01467,4.465e-05,4.465e-05,4.465e-05
195,3594.65,0.11774,0.09076,0.00513,0.75969,0.79717,0.83233,0.8095,0.31411,0.88302,0.01367,3.97e-05,3.97e-05,3.97e-05
196,3612.89,0.13084,0.09728,0.00576,0.7742,0.81799,0.8389,0.82718,0.29216,0.85924,0.0127,3.475e-05,3.475e-05,3.475e-05
197,3631.38,0.12231,0.1037,0.00543,0.79985,0.79372,0.84292,0.80781,0.33916,0.85211,0.01483,2.98e-05,2.98e-05,2.98e-05
198,3649.67,0.11843,0.08716,0.00517,0.80731,0.79239,0.8407,0.82916,0.29269,0.84811,0.01273,2.485e-05,2.485e-05,2.485e-05
199,3667.92,0.10475,0.0838,0.00459,0.77788,0.81045,0.84134,0.81543,0.31862,0.84231,0.01391,1.99e-05,1.99e-05,1.99e-05
200,3686.1,0.1077,0.08405,0.0047,0.83143,0.77045,0.83771,0.80732,0.32806,0.85581,0.01434,1.495e-05,1.495e-05,1.495e-05
