epoch,time,train/box_loss,train/cls_loss,train/l1_loss,metrics/precision(B),metrics/recall(B),metrics/mAP50(B),metrics/mAP50-95(B),val/box_loss,val/cls_loss,val/l1_loss,lr/pg0,lr/pg1,lr/pg2
185,3356.61,0.19039,0.45363,0.00532,0.85803,0.76756,0.84753,0.84351,0.13942,0.68441,0.00658,0.00027136,0.00027136,0.00027136
186,3374.67,0.1917,0.49702,0.00528,0.73816,0.76549,0.81738,0.81738,0.14445,0.78658,0.00682,0.0002674,0.0002674,0.0002674
187,3392.71,0.18308,0.43767,0.00517,0.8559,0.82235,0.88825,0.88825,0.11907,0.53359,0.0056,0.00026344,0.00026344,0.00026344
188,3411.06,0.19417,0.47859,0.00543,0.76106,0.82602,0.84305,0.84305,0.14652,0.7409,0.00695,0.00025948,0.00025948,0.00025948
189,3429.19,0.17843,0.46032,0.00492,0.76575,0.79582,0.80916,0.80916,0.14984,0.82138,0.00709,0.00025552,0.00025552,0.00025552
190,3447.2,0.18276,0.45373,0.00503,0.73221,0.81024,0.81318,0.81318,0.14735,0.84714,0.007,0.00025156,0.00025156,0.00025156
191,3465.26,0.17534,0.46052,0.0048,0.81377,0.80513,0.83874,0.83874,0.14227,0.78601,0.00672,0.0002476,0.0002476,0.0002476
192,3483.56,0.18025,0.49355,0.00502,0.7511,0.7904,0.83641,0.83641,0.12662,0.76142,0.00593,0.00024364,0.00024364,0.00024364
193,3501.63,0.17964,0.47585,0.005,0.73617,0.7725,0.79913,0.79913,0.17363,0.96716,0.00822,0.00023968,0.00023968,0.00023968
194,3519.69,0.17354,0.46093,0.0047,0.83442,0.78909,0.87402,0.8731,0.17963,0.66472,0.00855,0.00023572,0.00023572,0.00023572
195,3537.75,0.17669,0.47559,0.0049,0.85233,0.74358,0.84336,0.84336,0.14228,0.76334,0.00671,0.00023176,0.00023176,0.00023176
196,3555.77,0.18422,0.46628,0.00498,0.82089,0.73921,0.82879,0.82879,0.12766,0.79183,0.00601,0.0002278,0.0002278,0.0002278
197,3573.85,0.17424,0.46405,0.00491,0.75773,0.81554,0.84944,0.84944,0.11799,0.62823,0.00558,0.00022384,0.00022384,0.00022384
198,3591.94,0.16742,0.46347,0.0045,0.73332,0.822,0.80933,0.80933,0.10122,0.78405,0.00478,0.00021988,0.00021988,0.00021988
199,3610.13,0.17727,0.4615,0.00488,0.76966,0.76652,0.81836,0.81836,0.095,0.83778,0.00445,0.00021592,0.00021592,0.00021592
200,3628.19,0.17447,0.43614,0.00493,0.75973,0.79697,0.82149,0.82149,0.09938,0.72031,0.00469,0.00021196,0.00021196,0.00021196
201,3646.21,0.17544,0.42009,0.00471,0.79661,0.79078,0.85108,0.85108,0.08832,0.68812,0.00417,0.000208,0.000208,0.000208
202,3664.46,0.17577,0.45971,0.00489,0.76769,0.78226,0.85027,0.85027,0.10274,0.74473,0.00481,0.00020404,0.00020404,0.00020404
203,3682.81,0.16851,0.43915,0.0047,0.78749,0.78869,0.84176,0.84176,0.08889,0.70563,0.0042,0.00020008,0.00020008,0.00020008
204,3700.93,0.16986,0.44942,0.00471,0.88367,0.77563,0.87158,0.87158,0.11178,0.64745,0.00525,0.00019612,0.00019612,0.00019612
205,3718.91,0.17536,0.46706,0.00494,0.7686,0.80538,0.87399,0.87399,0.11821,0.65469,0.00558,0.00019216,0.00019216,0.00019216
206,3736.88,0.17833,0.47066,0.00492,0.8781,0.7841,0.87166,0.87166,0.13141,0.66509,0.00621,0.0001882,0.0001882,0.0001882
207,3754.86,0.17045,0.45942,0.00463,0.78249,0.85081,0.86143,0.86143,0.1697,0.67632,0.00796,0.00018424,0.00018424,0.00018424
208,3772.84,0.15827,0.43817,0.00441,0.81351,0.80454,0.8769,0.8769,0.11515,0.64333,0.00542,0.00018028,0.00018028,0.00018028
209,3790.83,0.16334,0.42372,0.00452,0.85689,0.7853,0.87982,0.87946,0.11553,0.60686,0.00543,0.00017632,0.00017632,0.00017632
210,3808.87,0.16109,0.42457,0.00456,0.84448,0.79562,0.8793,0.8793,0.10069,0.63057,0.00473,0.00017236,0.00017236,0.00017236
211,3826.95,0.17095,0.46612,0.00479,0.84678,0.82069,0.89513,0.89513,0.09,0.56606,0.00422,0.0001684,0.0001684,0.0001684
212,3845.39,0.1586,0.43777,0.00433,0.80426,0.82068,0.88175,0.88175,0.10053,0.63919,0.00474,0.00016444,0.00016444,0.00016444
213,3863.33,0.16027,0.42101,0.00432,0.83244,0.82572,0.89054,0.89054,0.10674,0.58409,0.005,0.00016048,0.00016048,0.00016048
214,3881.32,0.16254,0.40246,0.00438,0.88056,0.825,0.88781,0.88781,0.09551,0.58446,0.00447,0.00015652,0.00015652,0.00015652
215,3899.36,0.15933,0.4393,0.00435,0.8294,0.82766,0.86048,0.86048,0.09985,0.66143,0.00466,0.00015256,0.00015256,0.00015256
216,3917.41,0.1614,0.39393,0.00451,0.79807,0.82202,0.86248,0.86248,0.10325,0.70796,0.00484,0.0001486,0.0001486,0.0001486
217,3935.47,0.16226,0.40848,0.00441,0.81925,0.82272,0.86711,0.86711,0.08962,0.65703,0.0042,0.00014464,0.00014464,0.00014464
218,3953.49,0.16243,0.43515,0.0045,0.82063,0.7946,0.85854,0.85854,0.08539,0.67356,0.00402,0.00014068,0.00014068,0.00014068
219,3971.53,0.16354,0.43023,0.00449,0.76495,0.85029,0.85652,0.85652,0.08586,0.64089,0.00405,0.00013672,0.00013672,0.00013672
220,3989.58,0.16329,0.43563,0.0045,0.79555,0.75638,0.84085,0.84085,0.09213,0.75611,0.00432,0.00013276,0.00013276,0.00013276
221,4007.63,0.15085,0.40144,0.00413,0.85594,0.70804,0.83219,0.83219,0.08595,0.77675,0.00406,0.0001288,0.0001288,0.0001288
222,4025.89,0.15048,0.40309,0.00405,0.82947,0.77866,0.83046,0.83046,0.10717,0.76103,0.00505,0.00012484,0.00012484,0.00012484
223,4043.91,0.155,0.4256,0.00424,0.84502,0.77348,0.85461,0.85461,0.11752,0.71793,0.00551,0.00012088,0.00012088,0.00012088
224,4061.99,0.15526,0.4396,0.0044,0.80246,0.81828,0.86131,0.86131,0.10662,0.69466,0.00502,0.00011692,0.00011692,0.00011692
225,4080.12,0.15285,0.40829,0.00421,0.82353,0.8134,0.85223,0.85223,0.0964,0.66625,0.00453,0.00011296,0.00011296,0.00011296
226,4098.1,0.14334,0.36822,0.00392,0.8219,0.80522,0.85166,0.85166,0.0877,0.66279,0.00414,0.000109,0.000109,0.000109
227,4116.1,0.14789,0.41662,0.0041,0.82169,0.76056,0.84757,0.84757,0.07609,0.76528,0.00355,0.00010504,0.00010504,0.00010504
228,4134.06,0.15999,0.40737,0.00446,0.7807,0.74965,0.85041,0.85041,0.09541,0.77152,0.00448,0.00010108,0.00010108,0.00010108
229,4152.03,0.14688,0.40884,0.00398,0.82308,0.7491,0.84614,0.84614,0.08503,0.69152,0.004,9.712e-05,9.712e-05,9.712e-05
230,4170.08,0.15036,0.41181,0.00421,0.81554,0.81143,0.829,0.829,0.09982,0.69415,0.00471,9.316e-05,9.316e-05,9.316e-05
231,4188.17,0.14572,0.4175,0.004,0.81602,0.80827,0.85014,0.85014,0.08333,0.67483,0.00394,8.92e-05,8.92e-05,8.92e-05
232,4206.55,0.14372,0.42249,0.00392,0.82524,0.77645,0.85284,0.85284,0.08376,0.69501,0.00393,8.524e-05,8.524e-05,8.524e-05
233,4224.7,0.14601,0.41928,0.00409,0.75596,0.8145,0.84828,0.84828,0.09226,0.70123,0.00431,8.128e-05,8.128e-05,8.128e-05
234,4242.81,0.15485,0.41428,0.0044,0.77675,0.78529,0.8462,0.8462,0.08068,0.74539,0.00381,7.732e-05,7.732e-05,7.732e-05
235,4260.89,0.15442,0.41758,0.00424,0.76365,0.8314,0.85946,0.85946,0.09739,0.7073,0.00459,7.336e-05,7.336e-05,7.336e-05
236,4279.2,0.14203,0.38457,0.00394,0.84104,0.76512,0.85452,0.85452,0.10853,0.70434,0.00513,6.94e-05,6.94e-05,6.94e-05
237,4297.3,0.1493,0.38832,0.00421,0.81698,0.77417,0.85663,0.85663,0.11537,0.71344,0.00544,6.544e-05,6.544e-05,6.544e-05
238,4315.57,0.14506,0.40518,0.00403,0.84645,0.77367,0.85508,0.85508,0.0964,0.696,0.00455,6.148e-05,6.148e-05,6.148e-05
239,4333.68,0.13503,0.36305,0.00368,0.81703,0.7878,0.84886,0.84886,0.09782,0.71877,0.00461,5.752e-05,5.752e-05,5.752e-05
240,4351.73,0.1447,0.4288,0.004,0.80621,0.83315,0.85478,0.85478,0.09064,0.69189,0.00426,5.356e-05,5.356e-05,5.356e-05
241,4370.71,0.11873,0.36471,0.00535,0.82981,0.7968,0.83752,0.83752,0.11348,0.74914,0.00537,4.96e-05,4.96e-05,4.96e-05
242,4389.05,0.11217,0.15058,0.00516,0.7866,0.7969,0.81128,0.80931,0.16427,0.88696,0.00775,4.564e-05,4.564e-05,4.564e-05
243,4407.1,0.10606,0.09848,0.00485,0.82484,0.74701,0.80504,0.79938,0.18779,0.90823,0.00888,4.168e-05,4.168e-05,4.168e-05
244,4425.18,0.10052,0.1168,0.00461,0.84244,0.74371,0.81652,0.81213,0.20507,0.87342,0.00973,3.772e-05,3.772e-05,3.772e-05
245,4443.18,0.07356,0.09292,0.00333,0.76223,0.79133,0.81361,0.81115,0.17948,0.87056,0.00849,3.376e-05,3.376e-05,3.376e-05
246,4461.17,0.07176,0.0743,0.00322,0.81679,0.76574,0.8109,0.81032,0.15981,0.87285,0.00756,2.98e-05,2.98e-05,2.98e-05
247,4479.17,0.0709,0.06249,0.00321,0.82807,0.75482,0.80563,0.80508,0.1635,0.89716,0.00773,2.584e-05,2.584e-05,2.584e-05
248,4497.21,0.07867,0.06157,0.00359,0.85631,0.73743,0.81552,0.81505,0.16542,0.83316,0.00785,2.188e-05,2.188e-05,2.188e-05
249,4515.23,0.06728,0.06257,0.00297,0.77819,0.79012,0.81595,0.81427,0.17306,0.86626,0.00821,1.792e-05,1.792e-05,1.792e-05
250,4533.25,0.07142,0.05814,0.00325,0.7571,0.78594,0.81477,0.81424,0.16415,0.8694,0.00777,1.396e-05,1.396e-05,1.396e-05
